No.,Time,Source,Destination,Protocol,Length,HID Data,Info
7731,22.167673,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7732,22.167687,host,1.37.1,USB,27,,URB_INTERRUPT in
7733,22.167911,host,1.37.1,USB,91,40fa0401021600384c05fa8002c83600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7734,22.169442,1.37.1,host,USB,27,,URB_INTERRUPT out
7735,22.171421,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7736,22.171453,host,1.37.1,USB,27,,URB_INTERRUPT in
7737,22.171766,host,1.37.1,USB,91,40fa0401021700384c05fa8002c86700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7738,22.17342,1.37.1,host,USB,27,,URB_INTERRUPT out
7739,22.175416,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7740,22.17545,host,1.37.1,USB,27,,URB_INTERRUPT in
7741,22.175488,host,1.37.1,USB,91,40fa0401021800384c05fa8002c89800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7742,22.177419,1.37.1,host,USB,27,,URB_INTERRUPT out
7743,22.179418,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7744,22.179448,host,1.37.1,USB,27,,URB_INTERRUPT in
7745,22.179486,host,1.37.1,USB,91,40fa0401021900384c05fa8002c8c900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7746,22.18142,1.37.1,host,USB,27,,URB_INTERRUPT out
7747,22.183427,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7748,22.18346,host,1.37.1,USB,27,,URB_INTERRUPT in
7749,22.183521,host,1.37.1,USB,91,40fa0401021a00384c05fa8002c8fa00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7750,22.185423,1.37.1,host,USB,27,,URB_INTERRUPT out
7751,22.187418,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7752,22.187451,host,1.37.1,USB,27,,URB_INTERRUPT in
7753,22.187746,host,1.37.1,USB,91,40fa0401021b00384c05fa8002c92b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7754,22.18942,1.37.1,host,USB,27,,URB_INTERRUPT out
7755,22.191415,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7756,22.191448,host,1.37.1,USB,27,,URB_INTERRUPT in
7757,22.191478,host,1.37.1,USB,91,40fa0401021c00384c05fa8002c95c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7758,22.19342,1.37.1,host,USB,27,,URB_INTERRUPT out
7759,22.195429,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7760,22.195457,host,1.37.1,USB,27,,URB_INTERRUPT in
7761,22.195485,host,1.37.1,USB,91,40fa0401021d00384c05fa8002c98d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7762,22.197717,1.37.1,host,USB,27,,URB_INTERRUPT out
7763,22.199407,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7764,22.199427,host,1.37.1,USB,27,,URB_INTERRUPT in
7765,22.199913,host,1.37.1,USB,91,40fa0401021e00384c05fa8002c9be00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7766,22.20142,1.37.1,host,USB,27,,URB_INTERRUPT out
7779,22.405424,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7780,22.405459,host,1.37.1,USB,27,,URB_INTERRUPT in
7781,22.405817,host,1.37.1,USB,91,40fa0401021f00384c05fa8002c9ef00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7782,22.407416,1.37.1,host,USB,27,,URB_INTERRUPT out
7783,22.409435,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7784,22.40948,host,1.37.1,USB,27,,URB_INTERRUPT in
7785,22.409584,host,1.37.1,USB,91,40fa0401022000384c05fa8002ca2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7786,22.411428,1.37.1,host,USB,27,,URB_INTERRUPT out
7787,22.413421,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7788,22.413446,host,1.37.1,USB,27,,URB_INTERRUPT in
7789,22.413554,host,1.37.1,USB,91,40fa0401022100384c05fa8002ca5100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7790,22.415433,1.37.1,host,USB,27,,URB_INTERRUPT out
7791,22.417427,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7792,22.417458,host,1.37.1,USB,27,,URB_INTERRUPT in
7793,22.417484,host,1.37.1,USB,91,40fa0401022200384c05fa8002ca8200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7794,22.419429,1.37.1,host,USB,27,,URB_INTERRUPT out
7795,22.421728,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7796,22.421746,host,1.37.1,USB,27,,URB_INTERRUPT in
7797,22.422337,host,1.37.1,USB,91,40fa0401022300384c05fa8002cab300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7798,22.423436,1.37.1,host,USB,27,,URB_INTERRUPT out
7799,22.425417,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7800,22.42544,host,1.37.1,USB,27,,URB_INTERRUPT in
7801,22.425471,host,1.37.1,USB,91,40fa0401022400384c05fa8002cae400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7802,22.42743,1.37.1,host,USB,27,,URB_INTERRUPT out
7803,22.429438,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7804,22.429465,host,1.37.1,USB,27,,URB_INTERRUPT in
7805,22.429522,host,1.37.1,USB,91,40fa0401022500384c05fa8002cb1500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7806,22.431434,1.37.1,host,USB,27,,URB_INTERRUPT out
7807,22.433426,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7808,22.433457,host,1.37.1,USB,27,,URB_INTERRUPT in
7809,22.433482,host,1.37.1,USB,91,40fa0401022600384c05fa8002cb4600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7810,22.43543,1.37.1,host,USB,27,,URB_INTERRUPT out
7811,22.437411,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7812,22.437425,host,1.37.1,USB,27,,URB_INTERRUPT in
7813,22.437829,host,1.37.1,USB,91,40fa0401022700384c05fa8002cb7700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7814,22.43943,1.37.1,host,USB,27,,URB_INTERRUPT out
7815,22.441425,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7816,22.441458,host,1.37.1,USB,27,,URB_INTERRUPT in
7817,22.441482,host,1.37.1,USB,91,40fa0401022800384c05fa8002cba800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7818,22.44343,1.37.1,host,USB,27,,URB_INTERRUPT out
7819,22.445451,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7820,22.445464,host,1.37.1,USB,27,,URB_INTERRUPT in
7821,22.445494,host,1.37.1,USB,91,40fa0401022900384c05fa8002cbd900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7822,22.447432,1.37.1,host,USB,27,,URB_INTERRUPT out
7823,22.449426,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7824,22.449459,host,1.37.1,USB,27,,URB_INTERRUPT in
7825,22.449762,host,1.37.1,USB,91,40fa0401022a00384c05fa8002cc0a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7826,22.451718,1.37.1,host,USB,27,,URB_INTERRUPT out
7827,22.453433,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7828,22.453461,host,1.37.1,USB,27,,URB_INTERRUPT in
7829,22.453506,host,1.37.1,USB,91,40fa0401022b00384c05fa8002cc3b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7830,22.455432,1.37.1,host,USB,27,,URB_INTERRUPT out
7831,22.457427,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7832,22.457458,host,1.37.1,USB,27,,URB_INTERRUPT in
7833,22.457487,host,1.37.1,USB,91,40fa0401022c00384c05fa8002cc6c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7834,22.45943,1.37.1,host,USB,27,,URB_INTERRUPT out
7835,22.461419,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7836,22.461432,host,1.37.1,USB,27,,URB_INTERRUPT in
7837,22.461477,host,1.37.1,USB,91,40fa0401022d00384c05fa8002cc9d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7838,22.463436,1.37.1,host,USB,27,,URB_INTERRUPT out
7839,22.465431,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7840,22.465466,host,1.37.1,USB,27,,URB_INTERRUPT in
7841,22.46575,host,1.37.1,USB,91,40fa0401022e00384c05fa8002ccce00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7842,22.467432,1.37.1,host,USB,27,,URB_INTERRUPT out
7843,22.469427,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7844,22.469461,host,1.37.1,USB,27,,URB_INTERRUPT in
7845,22.469492,host,1.37.1,USB,91,40fa0401022f00384c05fa8002ccff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7846,22.47143,1.37.1,host,USB,27,,URB_INTERRUPT out
7847,22.473431,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7848,22.47346,host,1.37.1,USB,27,,URB_INTERRUPT in
7849,22.473492,host,1.37.1,USB,91,40fa0401023000384c05fa8002cd3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7850,22.475426,1.37.1,host,USB,27,,URB_INTERRUPT out
7851,22.477425,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7852,22.47745,host,1.37.1,USB,27,,URB_INTERRUPT in
7853,22.477465,host,1.37.1,USB,91,40fa0401023100384c05fa8002cd6100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7854,22.479441,1.37.1,host,USB,27,,URB_INTERRUPT out
7855,22.48151,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7856,22.481535,host,1.37.1,USB,27,,URB_INTERRUPT in
7862,22.481939,host,1.37.1,USB,91,40fa0401023200384c05fa8002cd9200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7870,22.483433,1.37.1,host,USB,27,,URB_INTERRUPT out
7871,22.485429,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7872,22.485461,host,1.37.1,USB,27,,URB_INTERRUPT in
7873,22.485493,host,1.37.1,USB,91,40fa0401023300384c05fa8002cdc300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7874,22.487431,1.37.1,host,USB,27,,URB_INTERRUPT out
7875,22.489427,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7876,22.489459,host,1.37.1,USB,27,,URB_INTERRUPT in
7877,22.489487,host,1.37.1,USB,91,40fa0401023400384c05fa8002cdf400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7878,22.491435,1.37.1,host,USB,27,,URB_INTERRUPT out
7879,22.493429,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7880,22.493463,host,1.37.1,USB,27,,URB_INTERRUPT in
7881,22.493489,host,1.37.1,USB,91,40fa0401023500384c05fa8002ce2500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7882,22.495441,1.37.1,host,USB,27,,URB_INTERRUPT out
7893,22.49742,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7894,22.497438,host,1.37.1,USB,27,,URB_INTERRUPT in
7895,22.497866,host,1.37.1,USB,91,40fa0401023600384c05fa8002ce5600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7896,22.499433,1.37.1,host,USB,27,,URB_INTERRUPT out
7897,22.501427,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7898,22.501458,host,1.37.1,USB,27,,URB_INTERRUPT in
7899,22.501488,host,1.37.1,USB,91,40fa0401023700384c05fa8002ce8700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7900,22.503427,1.37.1,host,USB,27,,URB_INTERRUPT out
7901,22.505427,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7902,22.505446,host,1.37.1,USB,27,,URB_INTERRUPT in
7903,22.505511,host,1.37.1,USB,91,40fa0401023800384c05fa8002ceb800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7904,22.507424,1.37.1,host,USB,27,,URB_INTERRUPT out
7905,22.509417,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
7906,22.509435,host,1.37.1,USB,27,,URB_INTERRUPT in
7907,22.50945,host,1.37.1,USB,91,40fa0401023900384c05fa8002cee900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT out
7908,22.511437,1.37.1,host,USB,27,,URB_INTERRUPT out
7909,22.513425,1.37.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,URB_INTERRUPT in
